group_id,match_type,canonical_id,product_id,description,brand,sale_count,similarity
143,exact,15520,15520,JG TOALHA 5PC BUD PRINCESS BEGE,BUD,1,100.0
143,exact,15520,9999,JG TOALHA 5PC BUD PRINCESS BEGE,BUD,1,100.0
144,exact,12518,12518,LAVABO BUD CRYSTAL BRANCO ,BUD,29,100.0
144,exact,12518,19784,LAVABO BUD CRYSTAL BRANCO,BUD,28,100.0
145,exact,6995,6995,LENCOL CS C ELASTICO BUD AZUL,BUD,3,100.0
145,exact,6995,12625,LENCOL CS C ELASTICO BUD AZUL,BUD,2,100.0
145,exact,6995,12390,LENCOL CS C ELASTICO BUD AZUL,BUD,1,100.0
146,exact,12389,12389,LENCOL CS C ELASTICO BUD BEGE,BUD,5,100.0
146,exact,12389,7000,LENCOL CS C ELASTICO BUD BEGE,BUD,3,100.0
147,exact,4498,4498,LENCOL CS C ELASTICO BUD BRANCO ,BUD,13,100.0
147,exact,4498,16762,LENCOL CS C ELASTICO BUD BRANCO,BUD,8,100.0
147,exact,4498,22591,LENCOL CS C ELASTICO BUD BRANCO,BUD,3,100.0
148,exact,17086,17086,LENCOL KING C ELASTICO BUD BEGE,BUD,6,100.0
148,exact,17086,5590,LENCOL KING C ELASTICO BUD BEGE,BUD,6,100.0
148,exact,17086,12531,LENCOL KING C ELASTICO BUD BEGE,BUD,1,100.0
149,exact,15118,15118,LENCOL KING C ELASTICO BUD ROSA,BUD,6,100.0
149,exact,15118,15846,LENCOL KING C ELASTICO BUD ROSA,BUD,2,100.0
150,exact,15847,15847,LENCOL KING C ELASTICO BUD VERDE,BUD,8,100.0
150,exact,15847,15117,LENCOL KING C ELASTICO BUD VERDE,BUD,4,100.0
151,exact,15113,15113,LENCOL QUEEN C ELASTICO BUD AZUL ,BUD,4,100.0
151,exact,15113,4466,LENCOL QUEEN C ELASTICO BUD AZUL,BUD,1,100.0
152,exact,15112,15112,LENCOL QUEEN C ELASTICO  BUD BRANCO,BUD,26,100.0
152,exact,15112,12527,LENCOL QUEEN C ELASTICO BUD BRANCO,BUD,3,100.0
152,exact,15112,5160,LENCOL QUEEN C ELASTICO BUD BRANCO REVISADO,BUD,3,100.0
153,exact,15114,15114,LENCOL QUEEN C ELASTICO BUD VERDE,BUD,4,100.0
153,exact,15114,5585,LENCOL QUEEN C ELASTICO BUD VERDE REVISADO,BUD,1,100.0
154,exact,5591,5591,LENCOL ST BUD BRANCO,BUD,20,100.0
154,exact,5591,15201,LENCOL ST BUD BRANCO,BUD,19,100.0
155,exact,20473,20473,LENCOL ST BUD PREMIUM C ELASTICO AZUL ,BUD,5,100.0
155,exact,20473,20472,LENCOL ST BUD PREMIUM C ELASTICO AZUL ,BUD,4,100.0
156,exact,7006,7006,LENCOL ST C ELASTICO BUD BEGE,BUD,5,100.0
156,exact,7006,13538,LENCOL ST C ELASTICO BUD BEGE,BUD,2,100.0
157,exact,4497,4497,LENCOL ST C ELASTICO BUD BRANCO REVISADO,BUD,10,100.0
157,exact,4497,22592,LENCOL ST C ELASTICO BUD BRANCO,BUD,9,100.0
158,exact,24958,24958,PISO BUD AMARELO ,BUD,7,100.0
158,exact,24958,24643,PISO BUD AMARELO,BUD,5,100.0
159,exact,24253,24253,PISO BUD AZUL,BUD,5,100.0
159,exact,24253,18873,PISO BUD AZUL ,BUD,4,100.0
159,exact,24253,20695,PISO BUD AZUL ,BUD,2,100.0
159,exact,24253,16139,PISO BUD AZUL 1474,BUD,2,100.0
160,exact,24416,24416,PISO BUD BEGE,BUD,9,100.0
160,exact,24416,19532,PISO BUD BEGE,BUD,8,100.0
160,exact,24416,20340,PISO BUD BEGE ,BUD,4,100.0
160,exact,24416,15518,PISO BUD BEGE 1771,BUD,4,100.0
160,exact,24416,24252,PISO BUD BEGE,BUD,2,100.0
161,exact,13582,13582,PISO BUD LILAS 3037,BUD,8,100.0
161,exact,13582,24417,PISO BUD LILAS ,BUD,7,100.0
161,exact,13582,15867,PISO BUD LILAS 1453,BUD,2,100.0
162,exact,16381,16381,PISO BUD LISO AZUL 1967,BUD,3,100.0
162,exact,16381,21533,PISO BUD LISO AZUL ,BUD,1,100.0
163,exact,16380,16380,PISO BUD LISO BEGE 1501,BUD,6,100.0
163,exact,16380,21351,PISO BUD LISO BEGE ,BUD,3,100.0
163,exact,16380,21531,PISO BUD LISO BEGE,BUD,2,100.0
163,exact,16380,18109,PISO BUD LISO BEGE,BUD,1,100.0
164,exact,26176,26176,PISO BUD LISO CINZA,BUD,8,100.0
164,exact,26176,16379,PISO BUD LISO CINZA 1896,BUD,6,100.0
164,exact,26176,18110,PISO BUD LISO CINZA,BUD,4,100.0
165,exact,16383,16383,PISO BUD LISO VERDE 3080,BUD,7,100.0
165,exact,16383,26136,PISO BUD LISO VERDE,BUD,5,100.0
165,exact,16383,13639,PISO BUD LISO VERDE 1845,BUD,4,100.0
165,exact,16383,14355,PISO BUD LISO VERDE 1885,BUD,3,100.0
165,exact,16383,21532,PISO  BUD LISO VERDE ,BUD,2,100.0
165,exact,16383,16367,PISO BUD LISO VERDE 1258,BUD,2,100.0
166,exact,18115,18115,PISO BUD LISO VERMELHO 1362,BUD,4,100.0
166,exact,18115,20691,PISO BUD LISO  VERMELHO,BUD,2,100.0
167,exact,20034,20034,PISO BUD LISTRADO AMARELO ,BUD,15,100.0
167,exact,20034,6240,PISO BUD LISTRADO AMARELO 1452,BUD,4,100.0
167,exact,20034,26431,PISO BUD LISTRADO AMARELO,BUD,2,100.0
168,exact,16408,16408,PISO BUD LISTRADO AZUL 1645,BUD,12,100.0
168,exact,16408,21519,PISO BUD LISTRADO AZUL ,BUD,3,100.0
168,exact,16408,19411,PISO BUD LISTRADO AZUL ,BUD,3,100.0
168,exact,16408,23353,PISO BUD LISTRADO AZUL,BUD,2,100.0
168,exact,16408,12433,PISO BUD LISTRADO AZUL 1081,BUD,2,100.0
168,exact,16408,26471,PISO BUD LISTRADO  AZUL ,BUD,1,100.0
169,exact,20036,20036,PISO BUD LISTRADO AZUL MARINHO ,BUD,35,100.0
169,exact,20036,21352,PISO BUD LISTRADO AZUL MARINHO,BUD,2,100.0
170,exact,20033,20033,PISO BUD LISTRADO BEGE ,BUD,41,100.0
170,exact,20033,16377,PISO BUD LISTRADO BEGE,BUD,22,100.0
170,exact,20033,21562,PISO BUD LISTRADO BEGE ,BUD,2,100.0
171,exact,15186,15186,PISO BUD LISTRADO GOIABA 1336,BUD,6,100.0
171,exact,15186,21463,PISO BUD LISTRADO GOIABA  ,BUD,2,100.0
171,exact,15186,19409,PISO BUD LISTRADO GOIABA ,BUD,1,100.0
172,exact,19412,19412,PISO BUD LISTRADO MARROM,BUD,5,100.0
172,exact,19412,18416,PISO BUD LISTRADO MARROM 1575,BUD,5,100.0
173,exact,23003,23003,PISO BUD LISTRADO ROSA,BUD,11,100.0
173,exact,23003,23572,PISO BUD LISTRADO ROSA,BUD,7,100.0
173,exact,23003,11604,PISO BUD LISTRADO ROSA 1335,BUD,3,100.0
173,exact,23003,20035,PISO BUD LISTRADO ROSA ,BUD,2,100.0
174,exact,13583,13583,PISO BUD LISTRADO SALMAO 1555,BUD,14,100.0
174,exact,13583,19576,PISO BUD LISTRADO SALMAO,BUD,3,100.0
174,exact,13583,26432,PISO BUD LISTRADO SALMAO,BUD,1,100.0
175,exact,11602,11602,PISO BUD LISTRADO VERDE 1297,BUD,5,100.0
175,exact,11602,21464,PISO BUD LISTRADO VERDE ,BUD,3,100.0
175,exact,11602,6325,PISO BUD LISTRADO VERDE 1857 REVISADO,BUD,3,100.0
175,exact,11602,20173,PISO BUD LISTRADO VERDE ,BUD,2,100.0
175,exact,11602,26430,PISO BUD LISTRADO VERDE,BUD,1,100.0
175,exact,11602,25720,PISO BUD LISTRADO VERDE,BUD,1,100.0
175,exact,11602,18382,PISO BUD LISTRADO VERDE,BUD,1,100.0
176,exact,20174,20174,PISO BUD LISTRADO VERMELHO,BUD,31,100.0
176,exact,20174,16378,PISO BUD LISTRADO VERMELHO,BUD,14,100.0
176,exact,20174,19407,PISO BUD LISTRADO VERMELHO ,BUD,5,100.0
176,exact,20174,18872,PISO BUD LISTRADO  VERMELHO,BUD,2,100.0
177,exact,18151,18151,PISO BUD LUXOR 1775,BUD,4,100.0
177,exact,18151,12634,PISO BUD LUXOR 3036,BUD,4,100.0
177,exact,18151,28182,PISO BUD LUXOR ,BUD,3,100.0
177,exact,18151,12477,PISO BUD LUXOR 1214,BUD,1,100.0
177,exact,18151,12475,PISO BUD LUXOR 1613,BUD,1,100.0
177,exact,18151,12474,PISO BUD LUXOR 1921,BUD,1,100.0
177,exact,18151,11134,PISO BUD LUXOR 3006,BUD,1,100.0
178,exact,21633,21633,PISO BUD LUXOR AZUL ,BUD,2,100.0
178,exact,21633,15129,PISO BUD LUXOR AZUL 1229,BUD,2,100.0
179,exact,16425,16425,PISO BUD LUXOR AZUL MARINHO,BUD,9,100.0
179,exact,16425,19180,PISO BUD LUXOR AZUL MARINHO ,BUD,4,100.0
180,exact,18150,18150,PISO BUD LUXOR BEGE,BUD,15,100.0
180,exact,18150,9875,PISO BUD LUXOR BEGE 1181,BUD,11,100.0
180,exact,18150,15127,PISO BUD LUXOR BEGE 1720,BUD,6,100.0
180,exact,18150,26152,PISO BUD LUXOR BEGE ,BUD,4,100.0
180,exact,18150,20047,PISO BUD LUXOR BEGE,BUD,3,100.0
180,exact,18150,23589,PISO BUD LUXOR BEGE,BUD,2,100.0
181,exact,26489,26489,PISO BUD LUXOR CINZA,BUD,6,100.0
181,exact,26489,23571,PISO BUD LUXOR CINZA,BUD,4,100.0
182,exact,16407,16407,PISO BUD LUXOR GOIABA 1351,BUD,4,100.0
182,exact,16407,27053,PISO BUD LUXOR GOIABA,BUD,3,100.0
182,exact,16407,20046,PISO BUD LUXOR GOIABA ,BUD,3,100.0
182,exact,16407,15131,PISO BUD LUXOR GOIABA 1346,BUD,3,100.0
182,exact,16407,15517,PISO BUD LUXOR GOIABA,BUD,2,100.0
183,exact,24953,24953,PISO BUD LUXOR VERDE,BUD,5,100.0
183,exact,24953,12211,PISO BUD LUXOR VERDE ,BUD,3,100.0
183,exact,24953,16406,PISO BUD LUXOR VERDE 1887,BUD,3,100.0
183,exact,24953,16426,PISO BUD LUXOR VERDE 1891,BUD,3,100.0
184,exact,15130,15130,PISO BUD LUXOR VERDE AGUA 1192,BUD,3,100.0
184,exact,15130,10868,PISO BUD LUXOR VERDE AGUA 3007,BUD,1,100.0
185,exact,18120,18120,PISO BUD PREMIUM BEGE,BUD,6,100.0
185,exact,18120,22344,PISO BUD PREMIUM BEGE ,BUD,4,100.0
185,exact,18120,20687,PISO BUD PREMIUM BEGE ,BUD,1,100.0
186,exact,24957,24957,PISO BUD VERDE ,BUD,8,100.0
186,exact,24957,24668,PISO BUD VERDE ,BUD,4,100.0
186,exact,24957,14187,PISO BUD VERDE 3040,BUD,3,100.0
186,exact,24957,15519,PISO BUD VERDE 1125,BUD,1,100.0
187,exact,21838,21838,PISO LUXOR BUD BEGE,BUD,8,100.0
187,exact,21838,21153,PISO LUXOR BUD BEGE,BUD,7,100.0
188,exact,21508,21508,TAPETE BUD ALLURE AZUL ,BUD,5,100.0
188,exact,21508,22635,TAPETE BUD ALLURE AZUL,BUD,4,100.0
188,exact,21508,21133,TAPETE BUD ALLURE AZUL,BUD,2,100.0
188,exact,21508,16397,TAPETE BUD ALLURE AZUL 1223,BUD,2,100.0
188,exact,21508,22241,TAPETE BUD ALLURE AZUL ,BUD,1,100.0
188,exact,21508,10406,TAPETE BUD ALLURE AZUL 1255,BUD,1,100.0
189,exact,21506,21506,TAPETE BUD ALLURE BEGE,BUD,22,100.0
189,exact,21506,29020,TAPETE BUD ALLURE BEGE,BUD,7,100.0
189,exact,21506,26595,TAPETE BUD  ALLURE BEGE ,BUD,6,100.0
189,exact,21506,19778,TAPETE BUD ALLURE BEGE ,BUD,2,100.0
190,exact,22638,22638,TAPETE BUD ALLURE COR 4011,BUD,11,100.0
190,exact,22638,22636,TAPETE BUD ALLURE COR 1820,BUD,7,100.0
190,exact,22638,22637,TAPETE BUD ALLURE COR 1628,BUD,2,100.0
191,exact,16398,16398,TAPETE BUD ALLURE KAKI 1085,BUD,9,100.0
191,exact,16398,18141,TAPETE BUD ALLURE KAKI,BUD,6,100.0
192,exact,19780,19780,TAPETE BUD ALLURE MARFIM,BUD,15,100.0
192,exact,19780,21505,TAPETE BUD ALLURE MARFIM ,BUD,4,100.0
193,exact,16399,16399,TAPETE BUD ALLURE ROSA,BUD,7,100.0
193,exact,16399,21507,TAPETE BUD ALLURE ROSA,BUD,5,100.0
193,exact,16399,19779,TAPETE BUD ALLURE ROSA ,BUD,2,100.0
193,exact,16399,25459,TAPETE BUD ALLURE ROSA,BUD,1,100.0
193,exact,16399,18140,TAPETE BUD ALLURE ROSA,BUD,1,100.0
194,exact,18139,18139,TAPETE BUD ALLURE VERDE,BUD,3,100.0
194,exact,18139,16396,TAPETE BUD ALLURE VERDE 1891,BUD,3,100.0
194,exact,18139,22240,TAPETE BUD ALLURE VERDE ,BUD,2,100.0
195,exact,19057,19057,TAPETE BUD ELEGANCE BEGE,BUD,2,100.0
195,exact,19057,9284,TAPETE BUD ELEGANCE BEGE,BUD,2,100.0
196,exact,10850,10850,TAPETE BUD ELEGANCE BRANCO 1011,BUD,8,100.0
196,exact,10850,19056,TAPETE BUD ELEGANCE BRANCO,BUD,5,100.0
197,exact,19058,19058,TAPETE BUD ELEGANCE KAKI,BUD,4,100.0
197,exact,19058,10852,TAPETE BUD ELEGANCE KAKI,BUD,1,100.0
198,exact,21725,21725,TAPETE BUD LEGEND ROSA ,BUD,2,100.0
198,exact,21725,21728,TAPETE BUD LEGEND ROSA ,BUD,1,100.0
199,exact,15451,15451,TOALHA BANHAO BUD FIO PENTEADO AZUL MARINHO,BUD,9,100.0
199,exact,15451,15879,TOALHA BANHAO BUD FIO PENTEADO AZUL MARINHO,BUD,7,100.0
200,exact,15513,15513,TOALHA BANHAO BUD FIO PENTEADO BEGE,BUD,13,100.0
200,exact,15513,15878,TOALHA BANHAO BUD FIO PENTEADO BEGE,BUD,10,100.0
201,exact,15514,15514,TOALHA BANHAO BUD FIO PENTEADO GOIABA,BUD,7,100.0
201,exact,15514,15452,TOALHA BANHAO BUD FIO PENTEADO GOIABA,BUD,6,100.0
202,exact,15450,15450,TOALHA BANHAO BUD FIO PENTEADO VERDE BANDEIRA,BUD,10,100.0
202,exact,15450,15880,TOALHA BANHAO BUD FIO PENTEADO VERDE BANDEIRA,BUD,7,100.0
203,exact,29036,29036,TOALHA BANHAO BUD OSCAR COR 1082,BUD,10,100.0
203,exact,29036,29033,TOALHA BANHAO BUD OSCAR COR 1756,BUD,10,100.0
203,exact,29036,29034,TOALHA BANHAO BUD OSCAR COR 1867,BUD,10,100.0
203,exact,29036,29035,TOALHA BANHAO BUD OSCAR COR 1945,BUD,10,100.0
204,exact,24641,24641,TOALHA BANHAO FIO PENTEADO BUD ,BUD,6,100.0
204,exact,24641,24642,TOALHA BANHAO FIO PENTEADO BUD ,BUD,6,100.0
205,exact,26466,26466,TOALHA BANHO BUD ALGADAO EGIPCIO GOIABA,BUD,4,100.0
205,exact,26466,27273,TOALHA BANHO BUD ALGADAO EGIPCIO GOIABA ,BUD,3,100.0
206,exact,24209,24209,TOALHA BANHO BUD ALGODAO EGIPCIO,BUD,8,100.0
206,exact,24209,24208,TOALHA BANHO BUD ALGODAO EGIPCIO ,BUD,5,100.0
207,exact,21168,21168,TOALHA BANHO BUD ALGODAO EGIPCIO AZUL,BUD,11,100.0
207,exact,21168,18421,TOALHA BANHO BUD ALGODAO EGIPCIO AZUL,BUD,4,100.0
207,exact,21168,20679,TOALHA BANHO BUD ALGODAO EGIPCIO AZUL ,BUD,3,100.0
208,exact,21195,21195,TOALHA BANHO BUD ALGODAO EGIPCIO BEGE ,BUD,23,100.0
208,exact,21195,7988,TOALHA BANHO BUD ALGODAO EGIPCIO BEGE,BUD,4,100.0
208,exact,21195,20680,TOALHA BANHO BUD ALGODAO EGIPCIO BEGE ,BUD,1,100.0
209,exact,21167,21167,TOALHA BANHO BUD ALGODAO EGIPCIO ROSE,BUD,10,100.0
209,exact,21167,24210,TOALHA BANHO BUD ALGODAO EGIPCIO ROSE,BUD,1,100.0
210,exact,20040,20040,TOALHA BANHO BUD ALGODAO EGIPCIO VERDE,BUD,6,100.0
210,exact,20040,18420,TOALHA BANHO BUD ALGODAO EGIPCIO VERDE,BUD,5,100.0
210,exact,20040,23179,TOALHA BANHO BUD ALGODAO EGIPCIO VERDE ,BUD,2,100.0
211,exact,21197,21197,TOALHA BANHO BUD CRYSTAL BEGE ,BUD,13,100.0
211,exact,21197,16744,TOALHA BANHO BUD CRYSTAL BEGE,BUD,6,100.0
212,exact,22641,22641,TOALHA BANHO BUD CRYSTAL MARFIM,BUD,13,100.0
212,exact,22641,19782,TOALHA BANHO BUD CRYSTAL MARFIM,BUD,1,100.0
213,exact,22642,22642,TOALHA BANHO BUD CRYSTAL ROSE,BUD,9,100.0
213,exact,22642,19075,TOALHA BANHO BUD CRYSTAL ROSE,BUD,6,100.0
213,exact,22642,19074,TOALHA BANHO BUD CRYSTAL ROSE,BUD,1,100.0
214,exact,21524,21524,TOALHA BANHO BUD DUAL AIR LILAS ,BUD,17,100.0
214,exact,21524,26460,TOALHA BANHO BUD DUAL AIR LILAS ,BUD,1,100.0
215,exact,16149,16149,TOALHA BANHO BUD EGIPICIO BEGE 1497,BUD,8,100.0
215,exact,16149,13464,TOALHA BANHO BUD EGIPICIO BEGE,BUD,7,100.0
216,exact,28180,28180,TOALHA BANHO BUD FIO PENTEADO,BUD,6,100.0
216,exact,28180,17192,TOALHA BANHO BUD FIO PENTEADO 1155,BUD,4,100.0
216,exact,28180,11116,TOALHA BANHO BUD FIO PENTEADO 1197,BUD,1,100.0
217,exact,17195,17195,TOALHA BANHO BUD FIO PENTEADO AZUL,BUD,33,100.0
217,exact,17195,24883,TOALHA BANHO BUD FIO PENTEADO AZUL,BUD,21,100.0
217,exact,17195,22342,TOALHA BANHO BUD FIO PENTEADO AZUL ,BUD,11,100.0
217,exact,17195,14174,TOALHA BANHO BUD FIO PENTEADO AZUL 1192,BUD,11,100.0
217,exact,17195,21629,TOALHA BANHO BUD FIO PENTEADO AZUL ,BUD,8,100.0
217,exact,17195,8646,TOALHA BANHO BUD FIO PENTEADO AZUL 1255,BUD,2,100.0
218,exact,18146,18146,TOALHA BANHO BUD FIO PENTEADO AZUL CLARO,BUD,7,100.0
218,exact,18146,12418,TOALHA BANHO BUD FIO PENTEADO AZUL CLARO 1067,BUD,3,100.0
219,exact,8450,8450,TOALHA BANHO BUD FIO PENTEADO BEGE 1181,BUD,35,100.0
219,exact,8450,17194,TOALHA BANHO BUD FIO PENTEADO BEGE,BUD,22,100.0
219,exact,8450,22259,TOALHA BANHO BUD FIO PENTEADO BEGE,BUD,5,100.0
219,exact,8450,25659,TOALHA BANHO BUD FIO PENTEADO BEGE,BUD,4,100.0
220,exact,7654,7654,TOALHA BANHO BUD FIO PENTEADO BEGE ESCURO,BUD,61,100.0
220,exact,7654,14173,TOALHA BANHO BUD FIO PENTEADO BEGE ESCURO 1720,BUD,19,100.0
220,exact,7654,18145,TOALHA BANHO BUD FIO PENTEADO BEGE ESCURO,BUD,5,100.0
221,exact,27045,27045,TOALHA BANHO BUD FIO PENTEADO CINZA,BUD,9,100.0
221,exact,27045,24218,TOALHA BANHO BUD FIO PENTEADO CINZA,BUD,7,100.0
221,exact,27045,22258,TOALHA BANHO BUD FIO PENTEADO CINZA ,BUD,5,100.0
221,exact,27045,7397,TOALHA BANHO BUD FIO PENTEADO CINZA ,BUD,1,100.0
222,exact,27046,27046,TOALHA BANHO BUD FIO PENTEADO GOIABA,BUD,7,100.0
222,exact,27046,15512,TOALHA BANHO BUD FIO PENTEADO GOIABA ,BUD,4,100.0
222,exact,27046,7252,TOALHA BANHO BUD FIO PENTEADO GOIABA 1997 REVISADO,BUD,1,100.0
223,exact,7659,7659,TOALHA BANHO BUD FIO PENTEADO ROSA ,BUD,32,100.0
223,exact,7659,21146,TOALHA BANHO BUD FIO PENTEADO ROSA,BUD,9,100.0
223,exact,7659,21628,TOALHA BANHO BUD FIO PENTEADO ROSA ,BUD,6,100.0
224,exact,27044,27044,TOALHA BANHO BUD FIO PENTEADO VERDE,BUD,19,100.0
224,exact,27044,14949,TOALHA BANHO BUD FIO PENTEADO VERDE 1852,BUD,16,100.0
224,exact,27044,15876,TOALHA BANHO BUD FIO PENTEADO VERDE 1171,BUD,15,100.0
224,exact,27044,12464,TOALHA BANHO BUD FIO PENTEADO VERDE,BUD,12,100.0
224,exact,27044,21147,TOALHA BANHO BUD FIO PENTEADO VERDE,BUD,7,100.0
225,exact,12419,12419,TOALHA BANHO BUD FIO PENTEADO VERDE CLARO 3036,BUD,35,100.0
225,exact,12419,16401,TOALHA BANHO BUD FIO PENTEADO VERDE CLARO,BUD,11,100.0
226,exact,29021,29021,TOALHA BANHO BUD GEO COR 1671,BUD,52,100.0
226,exact,29021,29022,TOALHA BANHO BUD GEO COR 1479,BUD,39,100.0
226,exact,29021,29023,TOALHA BANHO BUD GEO COR 1716,BUD,15,100.0
227,exact,23556,23556,TOALHA BANHO BUD GIGANTE YUMI VERDE,BUD,6,100.0
227,exact,23556,23559,TOALHA BANHO BUD GIGANTE YUMI VERDE,BUD,4,100.0
228,exact,22469,22469,TOALHA BANHO BUD LOLIPOP AZUL ,BUD,30,100.0
228,exact,22469,16137,TOALHA BANHO BUD LOLIPOP AZUL,BUD,15,100.0
228,exact,22469,11591,TOALHA BANHO BUD LOLIPOP AZUL 1081,BUD,4,100.0
229,exact,17787,17787,TOALHA BANHO BUD LOLIPOP BEGE ,BUD,110,100.0
229,exact,17787,22501,TOALHA BANHO BUD LOLIPOP BEGE ,BUD,97,100.0
230,exact,19067,19067,TOALHA BANHO BUD LOLIPOP LARANJA,BUD,57,100.0
230,exact,19067,11592,TOALHA BANHO BUD LOLIPOP LARANJA 1972,BUD,9,100.0
231,exact,15853,15853,TOALHA BANHO BUD LOLIPOP LILAS,BUD,40,100.0
231,exact,15853,13572,TOALHA BANHO BUD LOLIPOP LILAS 3037,BUD,40,100.0
231,exact,15853,25448,TOALHA BANHO BUD LOLIPOP LILAS,BUD,36,100.0
232,exact,22502,22502,TOALHA BANHO BUD LOLIPOP ROSA,BUD,95,100.0
232,exact,22502,17893,TOALHA BANHO BUD LOLIPOP ROSA 1351,BUD,48,100.0
233,exact,22468,22468,TOALHA BANHO BUD LOLIPOP VERDE ,BUD,64,100.0
233,exact,22468,25449,TOALHA BANHO BUD LOLIPOP VERDE,BUD,46,100.0
233,exact,22468,15854,TOALHA BANHO BUD LOLIPOP VERDE,BUD,37,100.0
233,exact,22468,11590,TOALHA BANHO BUD LOLIPOP VERDE 1297,BUD,13,100.0
234,exact,24887,24887,TOALHA BANHO BUD LOLLIPOP CINZA,BUD,7,100.0
234,exact,24887,26185,TOALHA BANHO BUD LOLLIPOP CINZA,BUD,5,100.0
235,exact,27988,27988,TOALHA BANHO BUD LOLLIPOP GOIABA,BUD,59,100.0
235,exact,27988,27059,TOALHA BANHO BUD LOLLIPOP GOIABA,BUD,38,100.0
236,exact,21163,21163,TOALHA BANHO BUD SUPREME BEGE,BUD,32,100.0
236,exact,21163,22263,TOALHA BANHO BUD SUPREME BEGE,BUD,23,100.0
237,exact,29990,29990,TOALHA BANHO  BUD VANILLA COR 1084,BUD,3,100.0
237,exact,29990,29991,TOALHA BANHO BUD VANILLA COR 1184,BUD,1,100.0
238,exact,17205,17205,TOALHA BANHO BUD YUMI AZUL ,BUD,61,100.0
238,exact,17205,19071,TOALHA BANHO BUD YUMI AZUL ,BUD,4,100.0
239,exact,26177,26177,TOALHA BANHO BUD YUMI BEGE,BUD,11,100.0
239,exact,26177,19070,TOALHA BANHO BUD YUMI BEGE,BUD,3,100.0
240,exact,17207,17207,TOALHA BANHO BUD YUMI CINZA ,BUD,71,100.0
240,exact,17207,19241,TOALHA BANHO BUD YUMI CINZA ,BUD,9,100.0
241,exact,21155,21155,TOALHA BANHO FIO PENTEADO BUD BEGE,BUD,7,100.0
241,exact,21155,23935,TOALHA BANHO FIO PENTEADO BUD BEGE,BUD,1,100.0
242,exact,22505,22505,TOALHA LAVABO BUD LOLLIPOP BEGE,BUD,17,100.0
242,exact,22505,26594,TOALHA LAVABO BUD LOLLIPOP BEGE ,BUD,8,100.0
243,exact,25458,25458,TOALHA P/PES BUD VERDE ,BUD,8,100.0
243,exact,25458,25671,TOALHA P/PES BUD VERDE ,BUD,1,100.0
244,exact,21169,21169,TOALHA ROSTO BUD ALGODAO EGIPCIO AZUL,BUD,6,100.0
244,exact,21169,26468,TOALHA ROSTO BUD ALGODAO EGIPCIO AZUL,BUD,2,100.0
244,exact,21169,18425,TOALHA ROSTO BUD ALGODAO  EGIPCIO AZUL,BUD,1,100.0
245,exact,21196,21196,TOALHA ROSTO BUD ALGODAO EGIPCIO BEGE,BUD,12,100.0
245,exact,21196,16151,TOALHA ROSTO BUD ALGODAO  EGIPCIO BEGE ,BUD,4,100.0
245,exact,21196,13466,TOALHA ROSTO BUD ALGODAO  EGIPCIO BEGE,BUD,2,100.0
245,exact,21196,20042,TOALHA ROSTO BUD ALGODAO EGIPCIO BEGE ,BUD,1,100.0
246,exact,7990,7990,TOALHA ROSTO BUD ALGODAO  EGIPCIO MARROM ,BUD,3,100.0
246,exact,7990,18426,TOALHA ROSTO BUD ALGODAO EGIPCIO MARROM,BUD,2,100.0
247,exact,24212,24212,TOALHA ROSTO BUD ALGODAO EGIPCIO ROSE,BUD,3,100.0
247,exact,24212,16152,TOALHA ROSTO BUD ALGODAO  EGIPCIO ROSE ,BUD,1,100.0
248,exact,18424,18424,TOALHA ROSTO BUD ALGODAO EGIPCIO VERDE,BUD,2,100.0
248,exact,18424,23180,TOALHA ROSTO BUD ALGODAO EGIPCIO VERDE,BUD,1,100.0
249,exact,21198,21198,TOALHA ROSTO BUD CRYSTAL BEGE,BUD,11,100.0
249,exact,21198,16745,TOALHA ROSTO BUD CRYSTAL BEGE,BUD,5,100.0
250,exact,19787,19787,TOALHA ROSTO BUD CRYSTAL BRANCO,BUD,36,100.0
250,exact,19787,12519,TOALHA ROSTO BUD CRYSTAL BRANCO 1011,BUD,33,100.0
251,exact,22643,22643,TOALHA ROSTO BUD CRYSTAL MARFIM,BUD,8,100.0
251,exact,22643,19788,TOALHA ROSTO BUD CRYSTAL MARFIM,BUD,3,100.0
252,exact,21510,21510,TOALHA ROSTO BUD CRYSTAL ROSE ,BUD,6,100.0
252,exact,21510,22644,TOALHA ROSTO BUD CRYSTAL ROSE,BUD,4,100.0
253,exact,21528,21528,TOALHA ROSTO BUD DUAL AIR LILAS ,BUD,10,100.0
253,exact,21528,26488,TOALHA ROSTO BUD DUAL AIR LILAS ,BUD,1,100.0
254,exact,15883,15883,TOALHA ROSTO BUD FIO PENTEADO,BUD,5,100.0
254,exact,15883,28181,TOALHA ROSTO BUD FIO PENTEADO,BUD,3,100.0
254,exact,15883,17200,TOALHA ROSTO BUD FIO PENTEADO ,BUD,2,100.0
254,exact,15883,17202,TOALHA ROSTO BUD FIO PENTEADO 1616,BUD,2,100.0
254,exact,15883,11118,TOALHA ROSTO BUD FIO PENTEADO,BUD,1,100.0
254,exact,15883,11120,TOALHA ROSTO BUD FIO PENTEADO 3006,BUD,1,100.0
255,exact,17201,17201,TOALHA ROSTO BUD FIO PENTEADO AZUL 1645 ,BUD,12,100.0
255,exact,17201,14178,TOALHA ROSTO BUD FIO PENTEADO AZUL 1192,BUD,6,100.0
